026-07-18T02:33:05.789480Z  INFO ground_control: armed: true
2026-07-18T02:33:07.601551Z  INFO ground_control: throttle: 26
2026-07-18T02:33:07.609545Z  INFO ground_control: throttle: 27
2026-07-18T02:33:07.621552Z  INFO ground_control: throttle: 28
2026-07-18T02:33:07.649550Z  INFO ground_control: throttle: 29
2026-07-18T02:33:07.652189Z  INFO ground_control: telemetry: roll=0.4 pitch=0.9 yaw=143.3 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(265, 259, 280, 258)
2026-07-18T02:33:07.661556Z  INFO ground_control: throttle: 29
2026-07-18T02:33:07.673565Z  INFO ground_control: throttle: 30
2026-07-18T02:33:07.681552Z  INFO ground_control: throttle: 31
2026-07-18T02:33:07.681565Z  INFO ground_control: telemetry: roll=0.3 pitch=0.9 yaw=143.3 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(265, 258, 278, 262)
2026-07-18T02:33:07.689554Z  INFO ground_control: throttle: 32
2026-07-18T02:33:07.693522Z  INFO ground_control: telemetry: roll=0.7 pitch=1.1 yaw=143.3 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(287, 274, 305, 278)
2026-07-18T02:33:07.705554Z  INFO ground_control: throttle: 32
2026-07-18T02:33:07.717551Z  INFO ground_control: throttle: 33
2026-07-18T02:33:07.729555Z  INFO ground_control: throttle: 34
2026-07-18T02:33:07.729565Z  INFO ground_control: telemetry: roll=0.7 pitch=1.0 yaw=143.3 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(312, 299, 320, 296)
2026-07-18T02:33:07.745553Z  INFO ground_control: throttle: 34
2026-07-18T02:33:07.753555Z  INFO ground_control: throttle: 35
2026-07-18T02:33:07.773557Z  INFO ground_control: throttle: 35
2026-07-18T02:33:07.793802Z  INFO ground_control: throttle: 35
2026-07-18T02:33:07.829564Z  INFO ground_control: throttle: 36
2026-07-18T02:33:07.849708Z  INFO ground_control: telemetry: roll=0.7 pitch=1.0 yaw=143.4 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(327, 314, 349, 317)
2026-07-18T02:33:07.849713Z  INFO ground_control: throttle: 36
2026-07-18T02:33:07.849714Z  INFO ground_control: throttle: 37
2026-07-18T02:33:07.865561Z  INFO ground_control: throttle: 37
2026-07-18T02:33:07.881558Z  INFO ground_control: throttle: 38
2026-07-18T02:33:07.901621Z  INFO ground_control: telemetry: roll=0.8 pitch=1.1 yaw=143.4 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(334, 318, 347, 309)
2026-07-18T02:33:07.921688Z  INFO ground_control: telemetry: roll=0.9 pitch=1.4 yaw=143.4 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(393, 351, 398, 370)
2026-07-18T02:33:07.941751Z  INFO ground_control: telemetry: roll=1.0 pitch=1.4 yaw=143.4 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(377, 367, 410, 358)
2026-07-18T02:33:07.961815Z  INFO ground_control: telemetry: roll=1.1 pitch=1.5 yaw=143.4 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(394, 377, 409, 373)
2026-07-18T02:33:07.977566Z  INFO ground_control: throttle: 38
2026-07-18T02:33:07.977572Z  INFO ground_control: telemetry: roll=1.0 pitch=1.5 yaw=143.4 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(386, 373, 425, 368)
2026-07-18T02:33:07.997638Z  INFO ground_control: telemetry: roll=1.0 pitch=1.3 yaw=143.5 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(396, 372, 409, 376)
2026-07-18T02:33:08.017706Z  INFO ground_control: telemetry: roll=0.8 pitch=1.1 yaw=143.5 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(400, 369, 414, 370)
2026-07-18T02:33:08.037774Z  INFO ground_control: telemetry: roll=0.9 pitch=1.1 yaw=143.5 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(388, 378, 412, 375)
2026-07-18T02:33:08.057808Z  INFO ground_control: telemetry: roll=0.8 pitch=1.2 yaw=143.5 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(400, 365, 419, 369)
2026-07-18T02:33:08.077874Z  INFO ground_control: telemetry: roll=0.7 pitch=0.9 yaw=143.5 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(389, 378, 412, 375)
2026-07-18T02:33:08.097575Z  INFO ground_control: throttle: 38
